2010/08/13  06:46:02.212 GPS+X
2010/08/13  06:52:32.224 GPS-X
2010/08/13  06:59:32.243 GPS+X
2010/08/13  07:06:32.233 GPS-X
2010/08/13  07:13:02.252 GPS+X
2010/08/13  07:20:02.256 GPS-X
2010/08/13  07:27:02.261 GPS+X
2010/08/13  07:33:32.268 GPS-X
2010/08/13  07:40:32.274 GPS+X
2010/08/13  07:47:02.279 GPS-X
2010/08/13  07:54:02.278 GPS+X
2010/08/13  08:00:32.293 GPS-X
2010/08/13  08:07:32.298 GPS+X
2010/08/13  08:14:02.307 GPS-X
2010/08/13  08:21:02.307 GPS+X
2010/08/13  08:28:02.331 GPS-X
2010/08/13  08:34:32.338 GPS+X
2010/08/13  08:41:32.354 GPS-X
2010/08/13  08:48:32.363 GPS+X
2010/08/13  08:55:02.376 GPS-X
2010/08/13  09:02:02.370 GPS+X
2010/08/13  09:08:32.379 GPS-X
2010/08/13  09:15:32.384 GPS+X
2010/08/13  09:22:02.384 GPS-X
2010/08/13  09:29:02.390 GPS+X
2010/08/13  09:35:32.393 GPS-X
2010/08/13  09:42:32.384 GPS+X
2010/08/13  09:49:32.417 GPS-X
2010/08/13  09:56:02.421 GPS+X
2010/08/13  10:03:02.422 GPS-X
2010/08/13  10:09:32.430 GPS+X
2010/08/13  10:16:32.432 GPS-X
2010/08/13  10:23:32.438 GPS+X
2010/08/13  10:30:02.444 GPS-X
2010/08/13  10:37:02.469 GPS+X
2010/08/13  10:43:32.462 GPS-X
2010/08/13  10:50:32.462 GPS+X
2010/08/13  10:57:02.469 GPS-X
2010/08/13  11:04:02.480 GPS+X
2010/08/13  11:10:32.479 GPS-X
2010/08/13  11:17:32.491 GPS+X
2010/08/13  11:24:02.499 GPS-X
2010/08/13  11:31:02.513 GPS+X
2010/08/13  11:38:02.506 GPS-X
2010/08/13  11:44:32.516 GPS+X
2010/08/13  11:51:32.520 GPS-X
2010/08/13  11:58:32.560 GPS+X
2010/08/13  12:05:02.532 GPS-X
2010/08/13  12:12:02.536 GPS+X
2010/08/13  12:18:32.557 GPS-X
2010/08/13  12:25:32.565 GPS+X
2010/08/13  12:32:02.572 GPS-X
2010/08/13  12:39:02.576 GPS+X
2010/08/13  12:45:32.585 GPS-X
2010/08/13  12:52:32.612 GPS+X
2010/08/13  12:59:02.589 GPS-X
2010/08/13  13:06:02.610 GPS+X
2010/08/13  13:13:02.605 GPS-X
2010/08/13  13:19:32.610 GPS+X
2010/08/13  13:26:32.640 GPS-X
2010/08/13  13:33:32.622 GPS+X
2010/08/13  13:40:02.624 GPS-X
2010/08/13  13:47:02.638 GPS+X
2010/08/13  13:54:02.665 GPS-X
2010/08/13  14:00:32.665 GPS+X
2010/08/13  14:07:02.654 GPS-X
2010/08/13  14:14:02.665 GPS+X
2010/08/13  14:21:02.688 GPS-X
2010/08/13  14:27:32.678 GPS+X
2010/08/13  14:34:32.724 GPS-X
2010/08/13  14:41:02.696 GPS+X
2010/08/13  14:48:02.711 GPS-X
2010/08/13  14:54:32.703 GPS+X
2010/08/13  15:01:32.738 GPS-X
2010/08/13  15:08:32.725 GPS+X
2010/08/13  15:15:02.738 GPS-X
2010/08/13  15:22:02.768 GPS+X
2010/08/13  15:29:02.779 GPS-X
2010/08/13  15:35:32.761 GPS+X
2010/08/13  15:42:32.736 GPS-X
2010/08/13  15:49:02.747 GPS+X
2010/08/13  15:56:02.750 GPS-X
2010/08/13  16:03:02.766 GPS+X
2010/08/13  16:09:32.783 GPS-X
2010/08/13  16:16:32.796 GPS+X
2010/08/13  16:23:02.804 GPS-X
2010/08/13  16:30:02.804 GPS+X
2010/08/13  16:36:32.792 GPS-X
2010/08/13  16:43:32.800 GPS+X
2010/08/13  16:50:32.816 GPS-X
2010/08/13  16:57:02.838 GPS+X
2010/08/13  17:04:02.821 GPS-X
2010/08/13  17:11:02.857 GPS+X
2010/08/13  17:17:32.838 GPS-X
2010/08/13  17:24:32.846 GPS+X
2010/08/13  17:31:02.838 GPS-X
2010/08/13  17:38:02.879 GPS+X
2010/08/13  17:44:32.869 GPS-X
2010/08/13  17:51:32.877 GPS+X
2010/08/13  17:58:08.870 GPS-X
2010/08/13  18:05:08.891 GPS+X
2010/08/13  18:12:08.880 GPS-X
2010/08/13  18:18:38.892 GPS+X
2010/08/13  18:25:38.888 GPS-X
2010/08/13  18:32:38.899 GPS+X
2010/08/13  18:39:08.919 GPS-X
2010/08/13  18:46:08.919 GPS+X
2010/08/13  18:52:38.930 GPS-X
2010/08/13  18:59:38.929 GPS+X
2010/08/13  19:06:08.946 GPS-X
2010/08/13  19:13:08.945 GPS+X
2010/08/13  19:20:08.951 GPS-X
2010/08/13  19:26:38.950 GPS+X
2010/08/13  19:33:38.958 GPS-X
2010/08/13  19:40:08.968 GPS+X
2010/08/13  19:47:08.977 GPS-X
2010/08/13  19:53:38.992 GPS+X
2010/08/13  20:00:39.003 GPS-X
2010/08/13  20:07:38.993 GPS+X
2010/08/13  20:14:09.015 GPS-X
2010/08/13  20:21:09.011 GPS+X
2010/08/13  20:27:39.014 GPS-X
2010/08/13  20:34:39.033 GPS+X
2010/08/13  20:41:39.022 GPS-X
2010/08/13  20:48:09.047 GPS+X
2010/08/13  20:55:09.037 GPS-X
2010/08/13  21:01:39.049 GPS+X
2010/08/13  21:08:39.065 GPS-X
2010/08/13  21:15:09.065 GPS+X
2010/08/13  21:22:09.069 GPS-X
2010/08/13  21:29:09.086 GPS+X
2010/08/13  21:35:39.077 GPS-X
2010/08/13  21:42:39.089 GPS+X
2010/08/13  21:49:39.096 GPS-X
2010/08/13  21:56:09.105 GPS+X
2010/08/13  22:03:09.108 GPS-X
2010/08/13  22:10:09.115 GPS+X
2010/08/13  22:17:39.126 GPS-X
2010/08/13  22:25:09.134 GPS+X
2010/08/13  22:32:39.143 GPS-X
2010/08/13  22:40:39.154 GPS+X
2010/08/13  22:49:09.159 GPS-X
2010/08/13  22:57:39.172 GPS+X
2010/08/13  23:06:39.190 GPS-X
2010/08/13  23:16:09.187 GPS+X
2010/08/13  23:26:39.202 GPS-X
2010/08/13  23:37:39.215 GPS+X
2010/08/13  23:50:09.235 GPS-X
2010/08/14  00:02:39.247 GPS+X
2010/08/14  00:16:39.265 GPS-X
2010/08/14  00:34:09.292 GPS+X
2010/08/14  00:54:39.314 GPS-X
2010/08/14  01:29:09.349 GPS+X
2010/08/14  15:37:06.232 GPS-X
2010/08/15  05:35:07.092 GPS+X
2010/08/19  00:11:42.432 GPS-X
2010/08/19  03:23:38.616 GPS+X
2010/08/26  00:28:53.540 GPS-X
2010/08/26  03:07:23.725 GPS+X
2010/08/26  03:14:53.740 GPS-X
2010/08/26  03:21:53.715 GPS+X
2010/08/26  03:28:53.743 GPS-X
2010/08/26  03:35:53.745 GPS+X
2010/08/26  03:41:53.743 GPS-X
2010/08/26  03:47:53.761 GPS+X
2010/08/26  03:54:53.776 GPS-X
2010/08/26  04:01:53.789 GPS+X
2010/08/26  04:09:23.797 GPS-X
2010/08/26  04:16:53.780 GPS+X
2010/08/26  04:24:23.793 GPS-X
2010/08/26  04:30:23.794 GPS+X
2010/08/26  04:36:23.835 GPS-X
